Year,State,County,Lat,Lon,NumEpisodes,CountyZone
2002,Indiana,Spencer County,38.009697,-87.010375,4,Z
2003,Indiana,Spencer County,38.009697,-87.010375,4,Z
2004,Indiana,Spencer County,38.009697,-87.010375,8,Z
2005,Indiana,Spencer County,38.009697,-87.010375,2,Z
2006,Indiana,Spencer County,38.009697,-87.010375,1,Z
1996,Indiana,St. Joseph County,41.617699,-86.288159,4,C
2006,Indiana,St. Joseph County,41.617699,-86.288159,1,C
2007,Indiana,St. Joseph County,41.617699,-86.288159,1,C
2008,Indiana,St. Joseph County,41.617699,-86.288159,2,C
2009,Indiana,St. Joseph County,41.617699,-86.288159,1,C
2012,Indiana,St. Joseph County,41.617699,-86.288159,1,C
2015,Indiana,St. Joseph County,41.617699,-86.288159,1,C
1998,Indiana,St. Joseph County,41.617699,-86.288159,1,Z
1996,Indiana,Starke County,41.284478,-86.644636,1,C
2009,Indiana,Starke County,41.284478,-86.644636,1,C
1996,Indiana,Steuben County,41.643467,-85.002405,2,C
1997,Indiana,Steuben County,41.643467,-85.002405,1,C
2001,Indiana,Steuben County,41.643467,-85.002405,1,C
2008,Indiana,Steuben County,41.643467,-85.002405,1,C
2009,Indiana,Steuben County,41.643467,-85.002405,2,C
1998,Indiana,Steuben County,41.643467,-85.002405,1,Z
1998,Indiana,Sullivan County,39.089225,-87.415843,2,C
2000,Indiana,Sullivan County,39.089225,-87.415843,1,C
2001,Indiana,Sullivan County,39.089225,-87.415843,1,C
2002,Indiana,Sullivan County,39.089225,-87.415843,3,C
2004,Indiana,Sullivan County,39.089225,-87.415843,4,C
2005,Indiana,Sullivan County,39.089225,-87.415843,1,C
2006,Indiana,Sullivan County,39.089225,-87.415843,4,C
2007,Indiana,Sullivan County,39.089225,-87.415843,5,C
2008,Indiana,Sullivan County,39.089225,-87.415843,14,C
2009,Indiana,Sullivan County,39.089225,-87.415843,7,C
2011,Indiana,Sullivan County,39.089225,-87.415843,1,C
2012,Indiana,Sullivan County,39.089225,-87.415843,1,C
2013,Indiana,Sullivan County,39.089225,-87.415843,1,C
1996,Indiana,Sullivan County,39.089225,-87.415843,4,Z
1997,Indiana,Sullivan County,39.089225,-87.415843,4,Z
1998,Indiana,Sullivan County,39.089225,-87.415843,9,Z
1999,Indiana,Sullivan County,39.089225,-87.415843,5,Z
2000,Indiana,Sullivan County,39.089225,-87.415843,3,Z
2001,Indiana,Sullivan County,39.089225,-87.415843,6,Z
2002,Indiana,Sullivan County,39.089225,-87.415843,7,Z
2003,Indiana,Sullivan County,39.089225,-87.415843,9,Z
2004,Indiana,Sullivan County,39.089225,-87.415843,4,Z
2005,Indiana,Sullivan County,39.089225,-87.415843,4,Z
1996,Indiana,Switzerland County,38.825854,-85.029681,2,C
1998,Indiana,Switzerland County,38.825854,-85.029681,2,C
2000,Indiana,Switzerland County,38.825854,-85.029681,3,C
2001,Indiana,Switzerland County,38.825854,-85.029681,1,C
2002,Indiana,Switzerland County,38.825854,-85.029681,1,C
2003,Indiana,Switzerland County,38.825854,-85.029681,2,C
2004,Indiana,Switzerland County,38.825854,-85.029681,1,C
2005,Indiana,Switzerland County,38.825854,-85.029681,1,C
2006,Indiana,Switzerland County,38.825854,-85.029681,1,C
2008,Indiana,Switzerland County,38.825854,-85.029681,1,C
2010,Indiana,Switzerland County,38.825854,-85.029681,1,C
2011,Indiana,Switzerland County,38.825854,-85.029681,1,C
2013,Indiana,Switzerland County,38.825854,-85.029681,1,C
2014,Indiana,Switzerland County,38.825854,-85.029681,1,C
1996,Indiana,Switzerland County,38.825854,-85.029681,1,Z
1997,Indiana,Switzerland County,38.825854,-85.029681,1,Z
2001,Indiana,Switzerland County,38.825854,-85.029681,1,Z
2002,Indiana,Switzerland County,38.825854,-85.029681,5,Z
2003,Indiana,Switzerland County,38.825854,-85.029681,2,Z
2004,Indiana,Switzerland County,38.825854,-85.029681,1,Z
2005,Indiana,Switzerland County,38.825854,-85.029681,2,Z
1996,Indiana,Tippecanoe County,40.38913,-86.893555,2,C
1997,Indiana,Tippecanoe County,40.38913,-86.893555,1,C
1998,Indiana,Tippecanoe County,40.38913,-86.893555,3,C
2000,Indiana,Tippecanoe County,40.38913,-86.893555,1,C
2002,Indiana,Tippecanoe County,40.38913,-86.893555,3,C
2003,Indiana,Tippecanoe County,40.38913,-86.893555,6,C
2004,Indiana,Tippecanoe County,40.38913,-86.893555,2,C
2005,Indiana,Tippecanoe County,40.38913,-86.893555,1,C
2006,Indiana,Tippecanoe County,40.38913,-86.893555,4,C
2007,Indiana,Tippecanoe County,40.38913,-86.893555,9,C
2008,Indiana,Tippecanoe County,40.38913,-86.893555,15,C
2009,Indiana,Tippecanoe County,40.38913,-86.893555,9,C
2011,Indiana,Tippecanoe County,40.38913,-86.893555,2,C
2014,Indiana,Tippecanoe County,40.38913,-86.893555,3,C
2015,Indiana,Tippecanoe County,40.38913,-86.893555,1,C
1997,Indiana,Tippecanoe County,40.38913,-86.893555,3,Z
1998,Indiana,Tippecanoe County,40.38913,-86.893555,10,Z
1999,Indiana,Tippecanoe County,40.38913,-86.893555,6,Z
2000,Indiana,Tippecanoe County,40.38913,-86.893555,3,Z
2001,Indiana,Tippecanoe County,40.38913,-86.893555,7,Z
2002,Indiana,Tippecanoe County,40.38913,-86.893555,10,Z
2003,Indiana,Tippecanoe County,40.38913,-86.893555,11,Z
2004,Indiana,Tippecanoe County,40.38913,-86.893555,9,Z
2005,Indiana,Tippecanoe County,40.38913,-86.893555,4,Z
1998,Indiana,Tipton County,40.310229,-86.056207,3,C
2003,Indiana,Tipton County,40.310229,-86.056207,2,C
2005,Indiana,Tipton County,40.310229,-86.056207,1,C
2008,Indiana,Tipton County,40.310229,-86.056207,1,C
2010,Indiana,Tipton County,40.310229,-86.056207,1,C
2012,Indiana,Tipton County,40.310229,-86.056207,3,C
2013,Indiana,Tipton County,40.310229,-86.056207,3,C
1997,Indiana,Tipton County,40.310229,-86.056207,2,Z
1998,Indiana,Tipton County,40.310229,-86.056207,1,Z
2004,Indiana,Tipton County,40.310229,-86.056207,1,Z
2005,Indiana,Tipton County,40.310229,-86.056207,1,Z
1996,Indiana,Union County,39.623111,-84.925152,1,C
1997,Indiana,Union County,39.623111,-84.925152,1,C
1998,Indiana,Union County,39.623111,-84.925152,2,C
1999,Indiana,Union County,39.623111,-84.925152,1,C
2000,Indiana,Union County,39.623111,-84.925152,2,C
2001,Indiana,Union County,39.623111,-84.925152,2,C
2002,Indiana,Union County,39.623111,-84.925152,1,C
2003,Indiana,Union County,39.623111,-84.925152,2,C
2006,Indiana,Union County,39.623111,-84.925152,1,C
2008,Indiana,Union County,39.623111,-84.925152,1,C
2011,Indiana,Union County,39.623111,-84.925152,2,C
2013,Indiana,Union County,39.623111,-84.925152,2,C
2014,Indiana,Union County,39.623111,-84.925152,1,C
2015,Indiana,Union County,39.623111,-84.925152,2,C
1996,Indiana,Union County,39.623111,-84.925152,2,Z
1999,Indiana,Union County,39.623111,-84.925152,1,Z
2001,Indiana,Union County,39.623111,-84.925152,1,Z
2002,Indiana,Union County,39.623111,-84.925152,1,Z
2003,Indiana,Union County,39.623111,-84.925152,4,Z
2004,Indiana,Union County,39.623111,-84.925152,1,Z
2005,Indiana,Union County,39.623111,-84.925152,1,Z
1996,Indiana,Vanderburgh County,38.02007,-87.586166,4,C
1997,Indiana,Vanderburgh County,38.02007,-87.586166,1,C
1998,Indiana,Vanderburgh County,38.02007,-87.586166,6,C
1999,Indiana,Vanderburgh County,38.02007,-87.586166,6,C
2000,Indiana,Vanderburgh County,38.02007,-87.586166,2,C
2001,Indiana,Vanderburgh County,38.02007,-87.586166,4,C
2002,Indiana,Vanderburgh County,38.02007,-87.586166,3,C
2003,Indiana,Vanderburgh County,38.02007,-87.586166,2,C
2004,Indiana,Vanderburgh County,38.02007,-87.586166,4,C
2005,Indiana,Vanderburgh County,38.02007,-87.586166,5,C
2006,Indiana,Vanderburgh County,38.02007,-87.586166,10,C
2007,Indiana,Vanderburgh County,38.02007,-87.586166,2,C
2008,Indiana,Vanderburgh County,38.02007,-87.586166,5,C
2009,Indiana,Vanderburgh County,38.02007,-87.586166,2,C
2010,Indiana,Vanderburgh County,38.02007,-87.586166,3,C
2011,Indiana,Vanderburgh County,38.02007,-87.586166,9,C
2012,Indiana,Vanderburgh County,38.02007,-87.586166,2,C
2013,Indiana,Vanderburgh County,38.02007,-87.586166,4,C
2014,Indiana,Vanderburgh County,38.02007,-87.586166,3,C
2015,Indiana,Vanderburgh County,38.02007,-87.586166,7,C
2016,Indiana,Vanderburgh County,38.02007,-87.586166,6,C
1996,Indiana,Vanderburgh County,38.02007,-87.586166,1,Z
1997,Indiana,Vanderburgh County,38.02007,-87.586166,1,Z
2000,Indiana,Vanderburgh County,38.02007,-87.586166,1,Z
2001,Indiana,Vanderburgh County,38.02007,-87.586166,1,Z
2002,Indiana,Vanderburgh County,38.02007,-87.586166,1,Z
2003,Indiana,Vanderburgh County,38.02007,-87.586166,1,Z
2004,Indiana,Vanderburgh County,38.02007,-87.586166,2,Z
2005,Indiana,Vanderburgh County,38.02007,-87.586166,2,Z
1998,Indiana,Vermillion County,39.854045,-87.462071,4,C
2001,Indiana,Vermillion County,39.854045,-87.462071,1,C
2002,Indiana,Vermillion County,39.854045,-87.462071,6,C
2003,Indiana,Vermillion County,39.854045,-87.462071,2,C
2004,Indiana,Vermillion County,39.854045,-87.462071,1,C
2005,Indiana,Vermillion County,39.854045,-87.462071,1,C
2006,Indiana,Vermillion County,39.854045,-87.462071,3,C
2007,Indiana,Vermillion County,39.854045,-87.462071,8,C
2008,Indiana,Vermillion County,39.854045,-87.462071,17,C
2009,Indiana,Vermillion County,39.854045,-87.462071,9,C
2014,Indiana,Vermillion County,39.854045,-87.462071,2,C
2015,Indiana,Vermillion County,39.854045,-87.462071,2,C
1996,Indiana,Vermillion County,39.854045,-87.462071,1,Z
1997,Indiana,Vermillion County,39.854045,-87.462071,3,Z
1998,Indiana,Vermillion County,39.854045,-87.462071,10,Z
1999,Indiana,Vermillion County,39.854045,-87.462071,3,Z
2000,Indiana,Vermillion County,39.854045,-87.462071,2,Z
2001,Indiana,Vermillion County,39.854045,-87.462071,6,Z
2002,Indiana,Vermillion County,39.854045,-87.462071,10,Z
2003,Indiana,Vermillion County,39.854045,-87.462071,10,Z
2004,Indiana,Vermillion County,39.854045,-87.462071,5,Z
2005,Indiana,Vermillion County,39.854045,-87.462071,4,Z
1998,Indiana,Vigo County,39.429143,-87.390375,2,C
2000,Indiana,Vigo County,39.429143,-87.390375,2,C
2001,Indiana,Vigo County,39.429143,-87.390375,2,C
2002,Indiana,Vigo County,39.429143,-87.390375,5,C
2003,Indiana,Vigo County,39.429143,-87.390375,1,C
2004,Indiana,Vigo County,39.429143,-87.390375,1,C
2005,Indiana,Vigo County,39.429143,-87.390375,2,C
2006,Indiana,Vigo County,39.429143,-87.390375,4,C
2007,Indiana,Vigo County,39.429143,-87.390375,7,C
2008,Indiana,Vigo County,39.429143,-87.390375,16,C
2009,Indiana,Vigo County,39.429143,-87.390375,8,C
2010,Indiana,Vigo County,39.429143,-87.390375,3,C
2011,Indiana,Vigo County,39.429143,-87.390375,1,C
2013,Indiana,Vigo County,39.429143,-87.390375,2,C
2014,Indiana,Vigo County,39.429143,-87.390375,1,C
2015,Indiana,Vigo County,39.429143,-87.390375,1,C
1996,Indiana,Vigo County,39.429143,-87.390375,3,Z
1997,Indiana,Vigo County,39.429143,-87.390375,4,Z
1998,Indiana,Vigo County,39.429143,-87.390375,9,Z
1999,Indiana,Vigo County,39.429143,-87.390375,3,Z
2000,Indiana,Vigo County,39.429143,-87.390375,1,Z
2001,Indiana,Vigo County,39.429143,-87.390375,6,Z
2002,Indiana,Vigo County,39.429143,-87.390375,8,Z
2003,Indiana,Vigo County,39.429143,-87.390375,9,Z
2004,Indiana,Vigo County,39.429143,-87.390375,4,Z
2005,Indiana,Vigo County,39.429143,-87.390375,5,Z
1997,Indiana,Wabash County,40.843747,-85.795192,1,C
1998,Indiana,Wabash County,40.843747,-85.795192,1,C
1999,Indiana,Wabash County,40.843747,-85.795192,1,C
2001,Indiana,Wabash County,40.843747,-85.795192,1,C
2003,Indiana,Wabash County,40.843747,-85.795192,2,C
2008,Indiana,Wabash County,40.843747,-85.795192,2,C
2009,Indiana,Wabash County,40.843747,-85.795192,1,C
2010,Indiana,Wabash County,40.843747,-85.795192,1,C
2011,Indiana,Wabash County,40.843747,-85.795192,3,C
2013,Indiana,Wabash County,40.843747,-85.795192,1,C
2015,Indiana,Wabash County,40.843747,-85.795192,2,C
1999,Indiana,Wabash County,40.843747,-85.795192,1,Z
1997,Indiana,Warren County,40.352658,-87.375847,1,C
1998,Indiana,Warren County,40.352658,-87.375847,2,C
2002,Indiana,Warren County,40.352658,-87.375847,4,C
2003,Indiana,Warren County,40.352658,-87.375847,3,C
2004,Indiana,Warren County,40.352658,-87.375847,3,C
2006,Indiana,Warren County,40.352658,-87.375847,3,C
2007,Indiana,Warren County,40.352658,-87.375847,9,C
2008,Indiana,Warren County,40.352658,-87.375847,10,C
2009,Indiana,Warren County,40.352658,-87.375847,8,C
2010,Indiana,Warren County,40.352658,-87.375847,1,C
2011,Indiana,Warren County,40.352658,-87.375847,1,C
2015,Indiana,Warren County,40.352658,-87.375847,1,C
1997,Indiana,Warren County,40.352658,-87.375847,3,Z
1998,Indiana,Warren County,40.352658,-87.375847,10,Z
1999,Indiana,Warren County,40.352658,-87.375847,3,Z
2000,Indiana,Warren County,40.352658,-87.375847,2,Z
2001,Indiana,Warren County,40.352658,-87.375847,6,Z
2002,Indiana,Warren County,40.352658,-87.375847,3,Z
2003,Indiana,Warren County,40.352658,-87.375847,6,Z
2004,Indiana,Warren County,40.352658,-87.375847,7,Z
2005,Indiana,Warren County,40.352658,-87.375847,3,Z
1996,Indiana,Warrick County,38.097728,-87.272049,3,C
1997,Indiana,Warrick County,38.097728,-87.272049,1,C
1998,Indiana,Warrick County,38.097728,-87.272049,4,C
1999,Indiana,Warrick County,38.097728,-87.272049,3,C
2000,Indiana,Warrick County,38.097728,-87.272049,2,C
2001,Indiana,Warrick County,38.097728,-87.272049,1,C
2002,Indiana,Warrick County,38.097728,-87.272049,2,C
2003,Indiana,Warrick County,38.097728,-87.272049,1,C
2004,Indiana,Warrick County,38.097728,-87.272049,2,C
2005,Indiana,Warrick County,38.097728,-87.272049,3,C
2006,Indiana,Warrick County,38.097728,-87.272049,6,C
2007,Indiana,Warrick County,38.097728,-87.272049,5,C
2008,Indiana,Warrick County,38.097728,-87.272049,5,C
2009,Indiana,Warrick County,38.097728,-87.272049,5,C
2010,Indiana,Warrick County,38.097728,-87.272049,4,C
2011,Indiana,Warrick County,38.097728,-87.272049,9,C
2012,Indiana,Warrick County,38.097728,-87.272049,2,C
2013,Indiana,Warrick County,38.097728,-87.272049,7,C
2014,Indiana,Warrick County,38.097728,-87.272049,4,C
2015,Indiana,Warrick County,38.097728,-87.272049,4,C
2016,Indiana,Warrick County,38.097728,-87.272049,3,C
1996,Indiana,Warrick County,38.097728,-87.272049,3,Z
1997,Indiana,Warrick County,38.097728,-87.272049,1,Z
1998,Indiana,Warrick County,38.097728,-87.272049,4,Z
1999,Indiana,Warrick County,38.097728,-87.272049,2,Z
2000,Indiana,Warrick County,38.097728,-87.272049,2,Z
2001,Indiana,Warrick County,38.097728,-87.272049,2,Z
2002,Indiana,Warrick County,38.097728,-87.272049,4,Z
2003,Indiana,Warrick County,38.097728,-87.272049,6,Z
2004,Indiana,Warrick County,38.097728,-87.272049,8,Z
2005,Indiana,Warrick County,38.097728,-87.272049,3,Z
2006,Indiana,Warrick County,38.097728,-87.272049,1,Z
1996,Indiana,Washington County,38.600613,-86.104751,1,C
1997,Indiana,Washington County,38.600613,-86.104751,1,C
1999,Indiana,Washington County,38.600613,-86.104751,1,C
2000,Indiana,Washington County,38.600613,-86.104751,1,C
2001,Indiana,Washington County,38.600613,-86.104751,1,C
2002,Indiana,Washington County,38.600613,-86.104751,1,C
2004,Indiana,Washington County,38.600613,-86.104751,1,C
2006,Indiana,Washington County,38.600613,-86.104751,4,C
2007,Indiana,Washington County,38.600613,-86.104751,1,C
2008,Indiana,Washington County,38.600613,-86.104751,2,C
2009,Indiana,Washington County,38.600613,-86.104751,2,C
2010,Indiana,Washington County,38.600613,-86.104751,1,C
2011,Indiana,Washington County,38.600613,-86.104751,6,C
2013,Indiana,Washington County,38.600613,-86.104751,2,C
2014,Indiana,Washington County,38.600613,-86.104751,1,C
2015,Indiana,Washington County,38.600613,-86.104751,3,C
1996,Indiana,Washington County,38.600613,-86.104751,2,Z
1997,Indiana,Washington County,38.600613,-86.104751,1,Z
2000,Indiana,Washington County,38.600613,-86.104751,2,Z
2001,Indiana,Washington County,38.600613,-86.104751,1,Z
2004,Indiana,Washington County,38.600613,-86.104751,1,Z
2005,Indiana,Washington County,38.600613,-86.104751,2,Z
1996,Indiana,Wayne County,39.863091,-85.006735,1,C
1997,Indiana,Wayne County,39.863091,-85.006735,2,C
1998,Indiana,Wayne County,39.863091,-85.006735,4,C
1999,Indiana,Wayne County,39.863091,-85.006735,2,C
2000,Indiana,Wayne County,39.863091,-85.006735,1,C
2001,Indiana,Wayne County,39.863091,-85.006735,1,C
2003,Indiana,Wayne County,39.863091,-85.006735,2,C
2004,Indiana,Wayne County,39.863091,-85.006735,1,C
2006,Indiana,Wayne County,39.863091,-85.006735,1,C
2007,Indiana,Wayne County,39.863091,-85.006735,2,C
2008,Indiana,Wayne County,39.863091,-85.006735,3,C
2011,Indiana,Wayne County,39.863091,-85.006735,4,C
2013,Indiana,Wayne County,39.863091,-85.006735,1,C
2014,Indiana,Wayne County,39.863091,-85.006735,2,C
2015,Indiana,Wayne County,39.863091,-85.006735,1,C
1996,Indiana,Wayne County,39.863091,-85.006735,2,Z
2001,Indiana,Wayne County,39.863091,-85.006735,1,Z
2002,Indiana,Wayne County,39.863091,-85.006735,3,Z
2003,Indiana,Wayne County,39.863091,-85.006735,9,Z
2004,Indiana,Wayne County,39.863091,-85.006735,4,Z
2005,Indiana,Wayne County,39.863091,-85.006735,3,Z
1998,Indiana,Wells County,40.735273,-85.212974,1,C
2003,Indiana,Wells County,40.735273,-85.212974,2,C
2011,Indiana,Wells County,40.735273,-85.212974,1,C
2015,Indiana,Wells County,40.735273,-85.212974,3,C
2003,Indiana,Wells County,40.735273,-85.212974,1,Z
2003,Indiana,White County,40.75095,-86.864293,2,C
2004,Indiana,White County,40.75095,-86.864293,3,C
2005,Indiana,White County,40.75095,-86.864293,1,C
2006,Indiana,White County,40.75095,-86.864293,1,C
2008,Indiana,White County,40.75095,-86.864293,2,C
2009,Indiana,White County,40.75095,-86.864293,1,C
2010,Indiana,White County,40.75095,-86.864293,2,C
2011,Indiana,White County,40.75095,-86.864293,1,C
2013,Indiana,White County,40.75095,-86.864293,1,C
2015,Indiana,White County,40.75095,-86.864293,1,C
1999,Indiana,White County,40.75095,-86.864293,1,Z
1996,Indiana,Whitley County,41.136426,-85.501892,1,C
1997,Indiana,Whitley County,41.136426,-85.501892,2,C
2004,Indiana,Whitley County,41.136426,-85.501892,1,C
2005,Indiana,Whitley County,41.136426,-85.501892,1,C
2006,Indiana,Whitley County,41.136426,-85.501892,1,C
2008,Indiana,Whitley County,41.136426,-85.501892,2,C
2010,Indiana,Whitley County,41.136426,-85.501892,1,C
2013,Indiana,Whitley County,41.136426,-85.501892,2,C
2015,Indiana,Whitley County,41.136426,-85.501892,3,C
2000,Indiana,Whitley County,41.136426,-85.501892,1,Z
2005,Indiana,Whitley County,41.136426,-85.501892,1,Z
1996,Iowa,Adair County,41.328528,-94.478164,1,C
1998,Iowa,Adair County,41.328528,-94.478164,3,C
2000,Iowa,Adair County,41.328528,-94.478164,1,C
2004,Iowa,Adair County,41.328528,-94.478164,2,C
2007,Iowa,Adair County,41.328528,-94.478164,6,C
2008,Iowa,Adair County,41.328528,-94.478164,3,C
2009,Iowa,Adair County,41.328528,-94.478164,2,C
2010,Iowa,Adair County,41.328528,-94.478164,2,C
2014,Iowa,Adair County,41.328528,-94.478164,1,C
1996,Iowa,Adair County,41.328528,-94.478164,2,Z
1997,Iowa,Adair County,41.328528,-94.478164,1,Z
1999,Iowa,Adair County,41.328528,-94.478164,3,Z
2001,Iowa,Adair County,41.328528,-94.478164,2,Z
2003,Iowa,Adair County,41.328528,-94.478164,2,Z
2004,Iowa,Adair County,41.328528,-94.478164,2,Z
2005,Iowa,Adair County,41.328528,-94.478164,1,Z
2000,Iowa,Adams County,41.021656,-94.696906,1,C
2007,Iowa,Adams County,41.021656,-94.696906,2,C
2008,Iowa,Adams County,41.021656,-94.696906,3,C
2010,Iowa,Adams County,41.021656,-94.696906,3,C
2011,Iowa,Adams County,41.021656,-94.696906,3,C
2014,Iowa,Adams County,41.021656,-94.696906,2,C
2015,Iowa,Adams County,41.021656,-94.696906,1,C
2016,Iowa,Adams County,41.021656,-94.696906,1,C
1996,Iowa,Adams County,41.021656,-94.696906,3,Z
1997,Iowa,Adams County,41.021656,-94.696906,1,Z
1999,Iowa,Adams County,41.021656,-94.696906,1,Z
2001,Iowa,Adams County,41.021656,-94.696906,2,Z
2004,Iowa,Adams County,41.021656,-94.696906,1,Z
1998,Iowa,Allamakee County,43.274964,-91.382751,2,C
2000,Iowa,Allamakee County,43.274964,-91.382751,3,C
2002,Iowa,Allamakee County,43.274964,-91.382751,1,C
2004,Iowa,Allamakee County,43.274964,-91.382751,3,C
2007,Iowa,Allamakee County,43.274964,-91.382751,3,C
2008,Iowa,Allamakee County,43.274964,-91.382751,1,C
2009,Iowa,Allamakee County,43.274964,-91.382751,1,C
2011,Iowa,Allamakee County,43.274964,-91.382751,1,C
2013,Iowa,Allamakee County,43.274964,-91.382751,7,C
2014,Iowa,Allamakee County,43.274964,-91.382751,1,C
2015,Iowa,Allamakee County,43.274964,-91.382751,2,C
1997,Iowa,Allamakee County,43.274964,-91.382751,1,Z
2000,Iowa,Allamakee County,43.274964,-91.382751,1,Z
2001,Iowa,Allamakee County,43.274964,-91.382751,2,Z
2004,Iowa,Allamakee County,43.274964,-91.382751,1,Z
